timestamp,camera_id,label,confidence
2025-08-10 02:34:57,1,person,0.8768842816352844
2025-08-10 02:34:57,1,person,0.82779860496521
2025-08-10 02:34:57,1,person,0.813423752784729
2025-08-10 02:34:57,1,person,0.7688438892364502
2025-08-10 02:34:57,1,person,0.7586299180984497
2025-08-10 02:34:57,1,person,0.8405684232711792
2025-08-10 02:34:57,1,person,0.8195721507072449
2025-08-10 02:34:57,1,person,0.8088352680206299
2025-08-10 02:34:57,1,person,0.7848355174064636
2025-08-10 02:34:57,1,person,0.7974720597267151
2025-08-10 02:34:57,1,person,0.8455905914306641
2025-08-10 02:34:57,1,person,0.82173752784729
2025-08-10 02:34:57,1,person,0.7405284643173218
2025-08-10 02:34:57,1,person,0.7746024131774902
2025-08-10 02:34:57,1,person,0.7700807452201843
2025-08-10 02:34:57,1,person,0.5996050834655762
2025-08-10 02:34:58,1,person,0.870120644569397
2025-08-10 02:34:58,1,person,0.8139195442199707
2025-08-10 02:34:58,1,person,0.7650459408760071
2025-08-10 02:34:58,1,person,0.7768538594245911
2025-08-10 02:34:58,1,person,0.7853599786758423
2025-08-10 02:34:58,1,person,0.6172375082969666
2025-08-10 02:34:58,1,person,0.8927975296974182
2025-08-10 02:34:58,1,person,0.757794976234436
2025-08-10 02:34:58,1,person,0.7736545205116272
2025-08-10 02:34:58,1,person,0.7855431437492371
2025-08-10 02:34:58,1,person,0.8195945620536804
2025-08-10 02:34:58,1,person,0.5919463038444519
2025-08-10 02:34:58,1,person,0.8717150688171387
2025-08-10 02:34:58,1,person,0.8584656715393066
2025-08-10 02:34:58,1,person,0.7978849411010742
2025-08-10 02:34:58,1,person,0.8135240077972412
2025-08-10 02:34:58,1,person,0.7840874195098877
2025-08-10 02:34:58,1,person,0.618421196937561
2025-08-10 02:34:58,1,person,0.64033043384552
2025-08-10 02:34:58,1,person,0.8535417318344116
2025-08-10 02:34:58,1,person,0.8549492955207825
2025-08-10 02:34:58,1,person,0.8330634832382202
2025-08-10 02:34:58,1,person,0.8490750193595886
2025-08-10 02:34:58,1,person,0.8166341185569763
2025-08-10 02:34:58,1,person,0.6162282824516296
2025-08-10 02:34:58,1,person,0.6000290513038635
2025-08-10 02:34:58,1,person,0.8571793437004089
2025-08-10 02:34:58,1,person,0.8435214161872864
2025-08-10 02:34:58,1,person,0.8747366070747375
2025-08-10 02:34:58,1,person,0.845512866973877
2025-08-10 02:34:58,1,person,0.8309005498886108
2025-08-10 02:34:58,1,person,0.6589634418487549
2025-08-10 02:34:58,1,person,0.5916810035705566
2025-08-10 02:34:58,1,person,0.7989899516105652
2025-08-10 02:34:58,1,person,0.8418003916740417
2025-08-10 02:34:58,1,person,0.8570478558540344
2025-08-10 02:34:58,1,person,0.8305275440216064
2025-08-10 02:34:58,1,person,0.8248245716094971
2025-08-10 02:34:58,1,person,0.653753936290741
2025-08-10 02:34:58,1,person,0.6309572458267212
2025-08-10 02:34:58,1,person,0.6796784996986389
2025-08-10 02:34:58,1,person,0.619050145149231
2025-08-10 02:34:59,1,person,0.8111414313316345
2025-08-10 02:34:59,1,person,0.8019222617149353
2025-08-10 02:34:59,1,person,0.8746667504310608
2025-08-10 02:34:59,1,person,0.824535071849823
2025-08-10 02:34:59,1,person,0.8205496072769165
2025-08-10 02:34:59,1,person,0.6647325158119202
2025-08-10 02:34:59,1,person,0.6692452430725098
2025-08-10 02:34:59,1,person,0.6096811890602112
2025-08-10 02:34:59,1,person,0.5697882175445557
2025-08-10 02:34:59,1,person,0.8352853655815125
2025-08-10 02:34:59,1,person,0.7746582627296448
2025-08-10 02:34:59,1,person,0.8847889304161072
2025-08-10 02:34:59,1,person,0.8180652260780334
2025-08-10 02:34:59,1,person,0.8566574454307556
2025-08-10 02:34:59,1,person,0.6906928420066833
2025-08-10 02:34:59,1,person,0.6634166836738586
2025-08-10 02:34:59,1,person,0.5875941514968872
2025-08-10 02:34:59,1,person,0.5602322816848755
2025-08-10 02:34:59,1,person,0.6333194971084595
2025-08-10 02:34:59,1,person,0.8074250221252441
2025-08-10 02:34:59,1,person,0.8281630277633667
2025-08-10 02:34:59,1,person,0.8897916078567505
